<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
CTG,20190129,19.9645,20.5068,19.8166,20.4575,6598310
CTG,20190128,19.9152,20.1617,19.8166,20.0631,4441160
CTG,20190125,20.1124,20.3096,19.7673,19.9152,5976710
CTG,20190124,19.718,20.2109,19.6194,20.1617,8813040
CTG,20190123,19.1758,19.7674,19.0279,19.6687,6937940
CTG,20190122,19.4223,19.8166,19.1758,19.2744,9145450
CTG,20190121,18.0913,19.1758,18.042,19.1758,11448210
CTG,20190118,18.3378,18.3378,17.9434,17.9434,3403750
CTG,20190117,18.4364,18.6336,18.1899,18.1899,3172300
CTG,20190116,18.7321,18.8307,18.3377,18.4364,3652310
CTG,20190115,18.535,18.8308,18.4857,18.6335,3074470
CTG,20190114,18.3378,18.7815,18.2885,18.535,4808180
CTG,20190111,18.5349,18.9786,18.4363,18.535,4025750
CTG,20190110,18.1406,18.88,18.042,18.5842,7326460
CTG,20190109,17.7462,18.4363,17.6476,18.0913,5954880
CTG,20190108,17.9927,17.9927,17.549,17.6476,5636280
CTG,20190107,18.535,18.535,17.8941,17.8941,3982660
CTG,20190104,17.7955,18.2885,17.4504,18.0913,3804290
CTG,20190103,18.7321,18.9293,17.7955,17.8448,5513360
CTG,20190102,18.9786,19.1758,18.7321,18.7321,2420340
CTG,20181228,19.2251,19.4223,18.9786,19.0279,2310660
CTG,20181227,19.718,19.7673,19.0772,19.0772,3841050
CTG,20181226,19.6195,19.7181,18.8801,19.0279,3119010
CTG,20181225,19.5209,19.6194,18.88,19.4223,4603010
CTG,20181224,20.3095,20.7039,20.0138,20.0631,2764900
CTG,20181221,19.8166,20.556,19.7673,20.556,3621750
CTG,20181220,20.211,20.6054,19.7673,19.9152,6187230
CTG,20181219,21.049,21.1476,19.6687,20.1124,11210140
CTG,20181218,20.9997,21.542,20.9011,21.1476,4927320
CTG,20181217,21.6898,21.8377,21.2955,21.3448,5481050
CTG,20181214,22.6757,22.8729,21.7884,22.0349,11320020
CTG,20181213,23.218,23.3659,22.8236,22.8236,4164600
CTG,20181212,23.1194,23.1687,22.9715,23.1687,2314550
CTG,20181211,22.7743,23.0701,22.725,22.9715,3255860
CTG,20181210,23.2672,23.4151,22.7743,22.7743,6683070
CTG,20181207,23.7109,24.056,23.6123,23.7109,4313800
CTG,20181206,23.6123,23.8095,23.4151,23.6123,4251890
CTG,20181205,23.1686,24.0559,23.1686,23.7602,5058040
CTG,20181204,23.7109,23.9574,23.3658,23.563,4049780
CTG,20181203,23.2672,23.8588,23.1686,23.8095,6826140
CTG,20181130,22.4293,22.9223,22.38,22.6757,3545150
CTG,20181129,22.6265,22.873,22.38,22.5279,4180120
CTG,20181128,21.9856,22.4293,21.9856,22.4293,2457300
CTG,20181127,22.38,22.5279,21.8377,21.9856,2219900
CTG,20181126,22.0842,22.3307,22.0842,22.1828,1762420
CTG,20181123,22.5278,22.7743,22.1335,22.1335,3174400
CTG,20181122,23.2673,23.2673,22.6264,22.6264,3322210
CTG,20181121,22.4785,23.1687,22.4292,22.9715,3479650
CTG,20181120,22.3799,23.1194,22.3306,22.8729,4890140
CTG,20181119,21.8377,22.725,21.6405,22.725,5513170
CTG,20181116,21.2955,21.8377,21.0983,21.6405,3063290
CTG,20181115,20.9011,21.3941,20.7039,20.9504,3721830
CTG,20181114,21.6898,22.0349,20.6546,20.9011,5671640
CTG,20181113,21.6898,22.0842,21.6898,21.6898,3311180
CTG,20181112,22.1828,22.3307,21.7884,22.1335,2365260
CTG,20181109,22.5771,22.9222,22.2321,22.2814,3077020
CTG,20181108,23.3659,23.4152,22.8729,22.8729,2690030
CTG,20181107,22.9222,23.1687,22.5278,22.9222,2753710
CTG,20181106,23.3659,23.4645,22.9222,22.9222,2694510
CTG,20181105,22.8729,23.218,22.8236,23.1687,2120240
CTG,20181102,22.6758,23.4645,22.6265,23.1687,4558920
CTG,20181101,23.1687,23.218,22.4786,22.5279,2567210
CTG,20181031,22.2814,23.0701,22.0842,23.0701,5805250
CTG,20181030,21.7884,22.2321,21.6898,21.887,2528950
CTG,20181029,21.9856,22.4293,21.7884,21.7884,3684150
CTG,20181026,23.0701,23.0701,22.1827,22.1828,1995490
CTG,20181025,22.0842,22.8236,21.7884,22.6757,4766130
CTG,20181024,23.3166,23.6124,22.8729,22.8729,3019740
CTG,20181023,24.056,24.056,22.9222,23.3166,5920090
CTG,20181022,24.549,24.6476,24.1053,24.1053,2097350
CTG,20181019,24.1546,24.549,23.8589,24.3518,3112080
CTG,20181018,24.6475,25.1405,24.4996,24.4997,3109490
CTG,20181017,25.2391,25.3376,24.894,24.9433,3206460
CTG,20181016,24.4504,24.7955,24.3518,24.7954,2005520
CTG,20181015,25.0419,25.1405,24.4011,24.4011,2884750
CTG,20181012,23.8588,25.0419,23.7602,25.0419,5389190
CTG,20181011,24.8447,25.3377,24.2532,24.2532,12082520
CTG,20181010,26.4222,26.4715,25.9785,26.0771,3546520
CTG,20181009,26.4715,26.6194,26.225,26.3236,3336170
CTG,20181008,26.5207,26.8658,26.4221,26.4715,4657990
CTG,20181005,27.3095,27.4081,26.718,26.7179,5198350
CTG,20181004,27.4574,27.5067,27.1616,27.3095,3473930
CTG,20181003,26.9151,27.3094,26.8658,27.1123,4127150
CTG,20181002,26.6686,27.063,26.2742,26.7179,7746060
CTG,20181001,27.2109,27.4081,26.4222,26.6686,6461870
CTG,20180928,27.3095,27.7039,27.1616,27.1616,6073370
CTG,20180927,27.4081,27.556,27.1616,27.2109,4772170
CTG,20180926,27.3588,27.8025,27.2602,27.2602,5824170
CTG,20180925,27.408,27.8024,27.2601,27.4081,5786020
CTG,20180924,27.7038,27.901,27.408,27.6052,4332530
CTG,20180921,27.2109,27.901,27.1123,27.7038,11683350
CTG,20180920,26.5208,27.063,26.3236,27.063,5641050
CTG,20180919,26.8166,26.9152,26.4222,26.4222,5157360
CTG,20180918,26.1264,26.5208,25.8799,26.5208,3675180
CTG,20180917,26.57,26.57,26.2249,26.225,2912850
CTG,20180914,26.5208,26.9644,26.4222,26.57,6677120
CTG,20180913,26.4222,26.7179,26.1757,26.2743,4491540
CTG,20180912,26.7672,26.8165,26.1263,26.1264,4889210
CTG,20180911,25.732,26.7179,25.732,26.57,6257740
CTG,20180910,26.0771,26.225,25.732,25.8306,2733190
CTG,20180907,25.4363,26.1757,25.387,26.1264,4308610
CTG,20180906,25.732,25.8799,25.3376,25.5349,3629360
CTG,20180905,25.5349,25.9293,25.3377,25.6827,6678740
CTG,20180904,26.57,26.7179,25.5348,25.5349,8071290
CTG,20180831,27.1616,27.3095,26.5701,26.7672,5595720
CTG,20180830,26.6193,27.5559,26.5207,27.2109,7422130
CTG,20180829,26.8658,26.9151,26.5207,26.6193,5534930
CTG,20180828,26.9151,27.063,26.7179,26.8658,6284270
CTG,20180827,26.0771,27.0137,25.9785,26.8165,9437840
CTG,20180824,25.6827,26.225,25.1898,25.732,8362470
CTG,20180823,25.8799,26.0771,25.4855,25.732,6138470
CTG,20180822,26.1757,26.4222,25.6827,25.8799,6502340
CTG,20180821,25.2391,26.1264,25.0419,26.1264,7109240
CTG,20180820,25.5841,25.8799,25.3376,25.3377,5328040
CTG,20180817,26.3235,26.4714,25.6334,25.6334,8647290
CTG,20180816,24.4503,25.9292,24.1546,25.7813,11227630
CTG,20180815,25.4855,25.9292,24.6475,24.8447,9774410
CTG,20180814,25.4363,25.6828,24.9433,24.9433,5458820
CTG,20180813,23.9081,25.387,23.8095,25.387,11399080
CTG,20180810,23.563,23.9574,23.4644,23.9081,4512160
CTG,20180809,23.8588,24.2038,23.6616,23.7109,7031950
CTG,20180808,22.8236,23.6123,22.7743,23.6123,5566440
CTG,20180807,22.2814,23.1687,22.2814,22.725,3590660
CTG,20180806,22.4786,22.9716,22.2814,22.5279,3045600
CTG,20180803,22.8236,23.0208,22.4785,22.5279,3338160
CTG,20180802,22.6757,22.8236,22.2814,22.6264,4459080
CTG,20180801,23.2673,23.4152,22.6758,22.8729,4143490
CTG,20180731,23.4645,23.8589,23.1194,23.2673,5360140
CTG,20180730,23.3659,23.5631,23.1194,23.5138,3005450
CTG,20180727,22.9715,23.4644,22.6264,23.0701,3661800
CTG,20180726,22.4786,22.7744,22.2814,22.6757,3833150
CTG,20180725,23.5631,23.5631,22.4786,22.4786,4438080
CTG,20180724,23.3659,23.5631,22.8236,23.218,4694830
CTG,20180723,24.1546,24.6476,23.2673,23.2673,4660480
CTG,20180720,23.6616,24.4011,23.2673,24.3518,7175250
CTG,20180719,24.1546,24.5983,23.9575,24.056,6561280
CTG,20180718,23.8588,24.5489,23.7602,24.549,5547380
CTG,20180717,22.2814,23.7603,22.0349,23.6616,9663380
CTG,20180716,22.6758,22.8729,22.2814,22.4786,5097690
CTG,20180713,22.0842,22.6758,21.9364,22.2814,5166290
CTG,20180712,20.7039,22.0349,20.556,21.4927,4607140
CTG,20180711,21.1969,21.4927,20.556,20.6053,6419960
CTG,20180710,21.887,22.3799,21.6898,22.0349,4742620
CTG,20180709,22.232,22.5771,21.6898,21.7884,5856660
CTG,20180706,20.211,21.5913,20.0138,21.5912,7482830
CTG,20180705,21.394,21.5912,20.1616,20.211,5581570
CTG,20180704,21.5913,21.5913,20.7039,21.5912,4173250
CTG,20180703,22.7743,22.9715,21.1969,21.1969,12604080
CTG,20180702,23.6616,23.8588,22.38,22.7743,5922700
CTG,20180629,24.2532,24.4996,23.7602,23.9081,3131100
CTG,20180628,24.6475,24.894,23.7109,23.9574,5529200
CTG,20180627,25.6827,25.9292,24.6475,24.6475,2295230
CTG,20180626,25.6334,25.8799,25.387,25.6334,2269630
CTG,20180625,26.0279,26.3729,25.8307,25.9785,3968730
CTG,20180622,24.6475,25.5348,24.6475,25.5349,3017090
CTG,20180621,25.732,25.8306,24.9433,24.9926,2439860
CTG,20180620,25.2391,25.8799,24.7461,25.7813,3539880
CTG,20180619,25.1405,25.1898,23.711,25.0419,8256400
CTG,20180618,26.6193,26.9151,25.4855,25.4856,4602800
CTG,20180615,26.1264,26.8166,25.9292,26.7179,2911510
CTG,20180614,27.0137,27.2602,26.4222,26.4222,3232350
CTG,20180613,27.0137,27.3588,26.6686,27.063,2888490
CTG,20180612,27.408,27.5066,26.1756,27.0137,8799030
CTG,20180611,27.8024,28.3447,27.6545,27.6545,4624690
CTG,20180608,27.6052,28.3447,27.6052,28.1475,4767490
CTG,20180607,28.6898,28.6898,27.9011,27.9503,5969420
CTG,20180606,27.9996,28.8376,27.7038,28.5419,5455670
CTG,20180605,27.5559,28.2953,27.408,27.9996,7849780
CTG,20180604,27.0137,27.7038,26.6686,27.5559,5865720
CTG,20180601,26.4221,27.7531,26.3235,27.063,7380970
CTG,20180531,25.2391,26.8658,25.2391,26.7179,5455510
CTG,20180530,25.6334,26.2742,25.1897,25.2884,4720830
CTG,20180529,24.9433,25.6827,24.1053,25.6827,6822120
CTG,20180528,25.1405,25.5348,24.0067,24.0067,7903690
CTG,20180525,27.1123,27.3095,25.732,25.7813,4572900
CTG,20180524,27.6052,27.8024,26.7179,26.9644,2609650
CTG,20180523,26.3235,27.6052,26.2742,27.6052,5200740
CTG,20180522,27.8025,28.3447,26.6194,26.7179,6389160
CTG,20180521,29.1827,29.2813,28.394,28.394,2892620
CTG,20180518,29.0841,29.232,27.7531,29.0348,5007410
CTG,20180517,28.7883,29.1334,28.3939,28.7883,4363180
CTG,20180516,29.2813,29.4292,28.394,28.6897,6053700
CTG,20180515,29.1334,29.7742,28.9362,29.4292,5313260
CTG,20180514,29.4292,29.4785,28.6897,29.0841,3612060
CTG,20180511,27.5066,29.5277,27.063,28.9855,8676620
CTG,20180510,29.3798,29.7742,27.6052,27.6052,7044560
CTG,20180509,29.577,30.2672,29.1334,29.577,4247880
CTG,20180508,29.6263,30.8587,29.577,29.9714,8128930
CTG,20180507,28.1968,30.0207,28.0489,30.0207,6311980
CTG,20180504,28.7883,28.9855,27.901,28.0982,4309260
CTG,20180503,26.8658,28.5911,25.4362,28.5911,9431320
CTG,20180502,29.2813,29.2813,26.8658,26.8658,5398180
CTG,20180427,27.8517,29.1334,27.4573,28.8869,5541550
CTG,20180426,29.9221,30.07,27.8517,27.8517,8261420
CTG,20180424,29.8728,31.2531,29.3798,29.9221,5706980
CTG,20180423,33.0277,33.3235,30.7601,30.7601,5666300
CTG,20180420,31.746,33.0277,30.9573,33.0277,4349720
CTG,20180419,33.0277,33.077,30.9573,31.1545,9517160
CTG,20180418,34.7038,34.7531,33.077,33.077,3917470
CTG,20180417,33.6193,34.3094,33.1756,34.3094,3718370
CTG,20180416,33.7178,34.4079,32.7319,33.5207,4681650
CTG,20180413,35.4925,35.5911,33.6686,33.7178,8955730
CTG,20180412,34.9009,35.5418,34.5559,35.1967,6157460
CTG,20180411,36.9713,37.2671,35.1967,35.1967,9276770
CTG,20180410,37.4643,37.7107,36.5277,36.7741,6795480
CTG,20180409,35.3939,37.1685,35.0981,37.1685,12738930
CTG,20180406,35.5911,35.8868,35.1474,35.1967,5822740
CTG,20180405,35.6897,35.6897,34.9995,35.0981,4491490
CTG,20180404,36.084,36.1826,35.2952,35.3939,6987490
CTG,20180403,35.6896,35.9854,35.3938,35.7882,5850150
CTG,20180402,34.6052,35.7882,34.6052,35.6896,7508660
CTG,20180330,34.5066,34.5559,33.57,34.1122,5396860
CTG,20180329,34.9995,34.9995,34.3093,34.5066,4348190
CTG,20180328,34.9009,35.3939,34.6052,34.7037,4854050
CTG,20180327,35.9854,36.1826,35.246,35.2953,7589490
CTG,20180326,34.3094,35.2953,34.1122,35.2953,7784740
CTG,20180323,34.2108,34.9009,33.3728,34.4573,13238950
CTG,20180322,35.8868,35.9361,34.9995,35.2953,9074600
CTG,20180321,35.9855,36.1826,35.3939,35.6896,8752910
CTG,20180320,35.3445,35.9854,35.2952,35.4925,9728470
CTG,20180319,36.8234,36.8234,35.2953,35.7882,11655870
CTG,20180316,36.4784,36.6755,35.6403,36.1826,7631290
CTG,20180315,34.7037,36.4784,34.5066,36.084,9348680
CTG,20180314,35.4925,36.084,34.8023,35.0488,8598930
CTG,20180313,33.0277,35.1967,32.9784,35.1967,14039020
CTG,20180312,32.7319,33.3235,32.5347,32.9784,9131840
CTG,20180309,31.8446,32.4855,31.6475,31.9432,9019810
CTG,20180308,30.7601,31.6474,30.7601,31.2531,4450530
CTG,20180307,31.8446,32.2883,30.7108,31.0559,8743530
CTG,20180306,30.8587,31.8446,30.2672,31.8446,8655290
CTG,20180305,32.732,32.732,30.07,30.07,14397300
CTG,20180302,31.4503,32.8305,31.3517,32.239,16332340
CTG,20180301,32.5348,34.0629,31.9925,32.239,20611220
CTG,20180228,31.0559,33.7671,31.0559,33.1263,18780330
CTG,20180227,30.3658,31.6475,29.8728,31.6474,18420040
CTG,20180226,30.7601,31.1545,29.9714,30.2672,15151800
CTG,20180223,28.9855,29.9714,28.5912,29.9714,13718750
CTG,20180222,27.1123,29.1334,27.1123,28.2461,18022260
CTG,20180221,27.6052,28.4925,27.063,27.4574,11195110
CTG,20180213,26.6193,26.8165,26.225,26.8165,4107030
CTG,20180212,25.1405,25.8306,25.0419,25.8306,3613760
CTG,20180209,22.7743,24.3518,22.725,24.1546,4778760
CTG,20180208,24.9433,25.387,24.1546,24.1546,3171590
CTG,20180207,25.1405,25.6827,24.7461,25.387,5755430
CTG,20180206,23.9081,25.1405,23.9081,24.0067,11384030
CTG,20180205,27.1122,27.6052,25.6827,25.6827,7735310
CTG,20180202,27.2109,27.8517,26.9151,27.6052,8967630
CTG,20180201,27.3095,27.9996,26.7179,26.8658,7765160
CTG,20180131,28.246,28.6897,26.8165,26.8165,8587080
CTG,20180130,27.1123,27.8024,26.9151,27.6545,6537380
CTG,20180129,27.0137,28.3447,26.9151,27.901,9535190
CTG,20180126,27.0137,27.3588,26.4715,26.9151,8629440
CTG,20180125,25.7321,27.1123,25.5349,26.3729,12632930
CTG,20180122,25.2391,25.5348,25.0419,25.387,2806440
CTG,20180119,25.1405,25.387,24.6968,24.9433,4243980
CTG,20180118,24.6475,25.1405,23.8588,25.1405,4941490
CTG,20180117,26.225,26.4222,24.8447,24.8447,5012930
CTG,20180116,25.732,26.57,25.732,26.225,7707220
CTG,20180115,25.1405,25.9785,24.5983,25.732,4812150
CTG,20180112,25.3377,25.9785,25.0912,25.2391,5148990
CTG,20180111,24.8447,25.5349,24.6475,25.2884,4187120
CTG,20180110,25.2391,25.8307,24.8447,25.1405,9619750
CTG,20180109,25.4363,25.4856,23.6617,25.3377,6561230
CTG,20180108,24.7461,25.5348,24.5982,25.3377,5017740
CTG,20180105,25.1405,25.2391,24.6476,24.7461,3071940
CTG,20180104,24.4504,25.3377,24.3025,25.3377,4995490
CTG,20180103,24.7461,24.894,24.1053,24.4504,3941230
CTG,20180102,23.8588,24.6475,23.5137,24.5982,3966440
CTG,20171229,24.056,24.1053,23.4151,23.8588,3806720
CTG,20171228,23.1687,23.9081,22.8729,23.9081,2726960
CTG,20171227,22.9715,23.3658,22.8236,22.9715,3245260
CTG,20171226,22.0842,22.8729,21.887,22.8236,3050860
CTG,20171225,22.0349,22.1828,21.6898,21.887,923090
CTG,20171222,21.4433,22.0842,21.4433,21.9856,2121410
CTG,20171221,22.2814,22.2814,21.7884,21.7884,1430880
CTG,20171220,21.6898,22.2813,21.2954,22.1335,1899870
CTG,20171219,22.38,22.38,21.6898,21.7391,2591650
CTG,20171218,21.8377,22.3306,21.7884,22.1828,2289700
CTG,20171215,21.394,21.887,21.394,21.5912,2132900
CTG,20171214,20.7039,21.7884,20.556,21.6898,2318980
CTG,20171213,21.2955,21.2955,20.5561,20.556,1512990
CTG,20171212,21.0983,21.5913,19.6687,21.0983,4351440
CTG,20171211,22.2813,22.5771,21.0983,21.0983,2925210
CTG,20171208,22.8729,23.0208,22.4785,22.6757,1735210
CTG,20171207,23.1687,23.2673,22.5772,22.9715,1344350
CTG,20171206,23.1687,23.3166,22.5772,23.1687,3331870
CTG,20171205,23.9081,24.1546,23.1194,23.1687,4035460
CTG,20171204,23.9574,24.056,23.7109,23.9081,5980970
CTG,20171201,23.9574,24.056,23.6123,23.7109,2577080
CTG,20171130,24.056,24.6475,23.6616,23.9574,5558850
CTG,20171129,22.7743,23.7602,22.725,23.7602,6301250
CTG,20171128,23.0701,23.0701,22.38,22.7743,3515960
CTG,20171127,22.9222,23.1687,22.8236,23.0701,3818950
CTG,20171124,22.8729,23.6617,22.8729,23.0701,6220670
CTG,20171123,22.7744,23.7603,22.4786,23.3659,4993910
CTG,20171122,20.9997,22.3307,20.9504,22.3307,4538190
CTG,20171121,20.704,21.2955,20.6054,20.9011,5021360
CTG,20171120,20.4082,20.6547,20.3096,20.5068,1631580
CTG,20171117,20.8025,20.9011,20.2602,20.3096,3115450
CTG,20171116,20.4082,20.704,20.4082,20.7039,3825870
CTG,20171115,20.5067,20.6053,20.3588,20.5068,2307390
CTG,20171114,20.1617,20.7039,20.1124,20.6053,2725640
CTG,20171113,20.3096,20.3096,19.9645,20.1124,3130510
CTG,20171110,19.5209,20.3096,19.3237,20.1124,4956130
CTG,20171109,19.6194,19.6687,19.2743,19.4223,1263570
CTG,20171108,19.1265,19.7181,19.1265,19.6194,4277710
CTG,20171107,19.0279,19.4716,19.0279,19.2251,3253350
CTG,20171106,18.6829,19.1265,18.4857,19.1265,2844000
CTG,20171103,18.2392,18.4857,18.1406,18.4857,1098240
CTG,20171102,18.5843,18.8308,18.2392,18.2392,1511390
CTG,20171101,18.4857,18.6829,18.4364,18.535,833680
CTG,20171031,18.6335,18.7321,18.4856,18.4857,928260
CTG,20171030,18.9786,19.1265,18.6828,18.6828,2370310
CTG,20171027,18.4857,18.8308,18.4857,18.8307,757670
CTG,20171026,18.88,18.88,18.5349,18.535,1340130
CTG,20171025,18.6828,18.88,18.5842,18.8307,1403530
CTG,20171024,18.5349,18.7814,18.5349,18.5842,932500
CTG,20171023,19.1758,19.373,18.6336,18.6828,1928540
CTG,20171020,19.1758,19.373,19.0279,19.1758,1536340
CTG,20171019,19.2251,19.3237,19.0772,19.2251,1161020
CTG,20171018,19.3237,19.5702,19.1265,19.2251,3831330
CTG,20171017,18.8307,19.1758,18.8307,19.1265,3031680
CTG,20171016,18.7321,18.9293,18.7321,18.88,1573280
CTG,20171013,18.5842,18.7321,18.4363,18.7321,601900
CTG,20171012,18.6335,18.7321,18.5842,18.5842,617660
CTG,20171011,18.8307,18.9293,18.5842,18.6335,1764540
CTG,20171010,18.8307,18.88,18.6828,18.8307,1683150
CTG,20171009,18.9293,19.0772,18.88,18.9293,1696810
CTG,20171006,18.4856,18.88,18.4856,18.8307,1040800
CTG,20171005,18.7322,18.9787,18.5843,18.6335,2000400
CTG,20171004,18.1899,18.535,18.1406,18.535,856890
CTG,20171003,18.1899,18.3378,18.042,18.1406,648210
CTG,20171002,18.2392,18.535,18.1899,18.1899,627190
CTG,20170929,18.2392,18.3871,18.1406,18.2392,740690
CTG,20170928,18.4364,18.6336,18.2392,18.2392,875410
CTG,20170927,18.7812,18.7812,18.4862,18.535,1170000
CTG,20170926,18.4387,18.6763,18.2961,18.4862,1487760
CTG,20170925,18.5813,18.6288,18.3912,18.4387,1507280
CTG,20170922,18.8189,18.9615,18.5813,18.5813,3031000
CTG,20170921,18.4388,18.8189,18.4388,18.8189,2217490
CTG,20170920,18.3912,18.6288,18.2962,18.5338,1592350
CTG,20170919,18.1061,18.5338,18.1061,18.3437,2042660
CTG,20170918,17.9635,18.3912,17.9635,18.2011,3083780
CTG,20170915,17.8209,17.8209,17.7259,17.7734,561770
CTG,20170914,17.6784,17.8685,17.6784,17.8209,1563930
CTG,20170913,17.7259,17.8209,17.6309,17.6784,1068550
CTG,20170912,17.6783,17.8209,17.6308,17.7259,711660
CTG,20170911,17.8209,17.9159,17.5833,17.6308,1130490
CTG,20170908,17.9635,18.0585,17.8209,17.8209,1102880
CTG,20170907,17.8209,18.106,17.8209,17.9635,925180
CTG,20170906,17.9635,17.9635,17.7259,17.8209,1004380
CTG,20170905,18.0586,18.1061,17.8685,17.9635,855200
CTG,20170901,18.1061,18.3912,18.0111,18.1061,2074380
CTG,20170831,17.7258,18.2486,17.6783,18.1061,2375340
CTG,20170830,17.6784,17.7734,17.6308,17.6308,624790
CTG,20170829,17.8685,17.9635,17.7259,17.7734,1485040
CTG,20170828,17.916,17.9635,17.7259,17.916,1047150
CTG,20170825,18.011,18.1061,17.8209,17.916,1455800
CTG,20170824,17.3932,18.011,17.3457,17.9635,2585570
CTG,20170823,17.3457,17.4883,17.2031,17.3457,1722930
CTG,20170822,17.6308,17.6308,17.3457,17.3457,1344850
CTG,20170821,17.6309,17.7734,17.5834,17.6308,982260
CTG,20170818,17.5833,17.8209,17.3932,17.6784,1447350
CTG,20170817,17.916,18.0585,17.6308,17.6308,1664970
CTG,20170816,18.0111,18.1061,17.916,17.9635,1198460
CTG,20170815,18.2962,18.3912,18.0586,18.1061,1433540
CTG,20170814,18.011,18.3912,18.011,18.2962,1354330
CTG,20170811,17.7258,18.0585,17.5833,18.0585,2764010
CTG,20170810,17.7735,18.0586,17.5834,17.6308,3819510
CTG,20170809,18.5337,18.6288,17.7734,17.8685,4404510
CTG,20170808,18.9615,19.1516,18.6764,18.6763,3342970
CTG,20170807,19.0565,19.1041,18.7714,18.9615,2733760
CTG,20170804,19.1991,19.2942,18.6764,18.9615,3531350
CTG,20170803,19.2466,19.5793,19.1041,19.1516,5127760
CTG,20170802,18.7239,19.5317,18.6288,19.1516,4382970
CTG,20170801,19.3892,19.3892,19.009,19.009,2763120
CTG,20170731,18.7239,19.3892,18.7239,19.3892,3214090
CTG,20170728,18.3437,18.7714,18.2962,18.5338,2971010
CTG,20170727,18.2961,18.5337,18.2486,18.3437,1928880
CTG,20170726,18.2962,18.6763,18.1536,18.4862,2445580
CTG,20170725,17.7734,18.1536,17.7734,18.1536,1131570
CTG,20170724,17.6784,17.821,17.5834,17.6784,752680
CTG,20170721,18.0585,18.2961,17.6783,17.6784,1833150
CTG,20170720,17.9635,18.0585,17.6308,18.0585,1705080
CTG,20170719,17.916,17.9635,17.7734,17.9635,1650820
CTG,20170718,17.8685,18.0586,17.6784,17.6784,2311940
CTG,20170717,18.3912,18.4387,17.6784,17.8685,2136590
CTG,20170714,18.7239,18.8189,18.3437,18.3912,904080
CTG,20170713,18.6288,18.7239,18.3437,18.7239,1014010
CTG,20170712,18.7238,18.7238,18.3437,18.5338,682010
CTG,20170711,18.5338,18.7238,18.2486,18.6288,1082800
CTG,20170710,18.914,19.1041,17.8685,18.6288,2645310
CTG,20170707,19.3416,19.4842,18.9139,18.914,1805000
CTG,20170706,19.3892,19.4842,19.2466,19.2466,1606330
CTG,20170705,19.4843,19.4843,19.2467,19.3892,1118490
CTG,20170704,19.6743,19.6743,19.2466,19.3417,708720
CTG,20170703,19.2941,19.6268,19.1991,19.6268,2640680
CTG,20170630,19.1991,19.2466,19.1041,19.2466,860890
CTG,20170629,19.009,19.4843,19.009,19.1516,1535240
CTG,20170628,19.104,19.1991,18.7239,19.1516,1301680
CTG,20170627,19.2941,19.3892,19.009,19.009,1475230
CTG,20170626,18.9615,19.5317,18.9615,19.2466,1228390
CTG,20170623,18.914,19.009,18.6764,19.009,1351710
CTG,20170622,19.2941,19.4367,18.9615,18.9615,1834770
CTG,20170621,19.8644,19.8644,18.914,19.2466,2667760
CTG,20170620,19.8644,19.9119,19.6268,19.8644,1962690
CTG,20170619,19.5318,19.7694,19.3892,19.6743,1575050
CTG,20170616,19.2466,19.5793,19.2466,19.3892,982090
CTG,20170615,19.1991,19.8644,19.1991,19.4367,2805430
CTG,20170614,19.009,19.4367,19.009,19.2466,3179340
CTG,20170613,18.5338,18.914,18.3912,18.8189,1257110
CTG,20170612,18.5337,18.7238,18.3437,18.5338,1164340
CTG,20170609,18.5813,18.8664,18.4387,18.4387,1210820
CTG,20170608,18.819,18.914,18.4388,18.5813,1285490
CTG,20170607,18.3436,19.0565,18.3436,18.914,6095440
CTG,20170606,17.916,18.2962,17.7735,18.2486,1433850
CTG,20170605,18.0585,18.1536,17.8209,17.8685,968510
CTG,20170602,17.7734,17.8209,17.5358,17.7734,1569140
CTG,20170601,17.8685,18.1536,17.7259,17.7259,1658360
CTG,20170531,17.9635,18.2011,17.7734,17.8685,1058830
CTG,20170530,18.5813,18.7239,17.9635,17.9635,2589230
CTG,20170529,18.2011,18.9139,18.2011,18.5813,5590140
CTG,20170526,17.9635,18.2486,17.8685,17.9635,1376370
CTG,20170525,18.2962,18.4388,17.916,17.9635,2220180
CTG,20170524,17.8684,18.4862,17.5833,18.2962,2068710
CTG,20170523,18.2486,18.4862,17.7734,17.7734,1965190
CTG,20170522,17.5833,18.4863,17.3932,18.2486,5170640
CTG,20170519,17.1081,17.4883,17.1081,17.2982,1091650
CTG,20170518,16.918,17.3457,16.8705,17.0606,933490
CTG,20170517,16.8705,17.1556,16.7279,16.8705,654830
CTG,20170516,17.0605,17.2981,16.8229,16.918,815770
CTG,20170515,17.2507,17.2982,16.9656,17.2031,1110290
CTG,20170512,17.1081,17.5358,17.1081,17.2507,703260
