<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20180524,105.7578,106.0082,104.3811,105.132,807290
VNM,20180523,100.1883,106.0707,100.1883,104.694,971280
VNM,20180522,103.2547,103.8805,100.1258,101.3773,1185350
VNM,20180521,107.6352,107.6352,103.3173,103.8805,1042490
VNM,20180518,103.8805,107.072,103.6302,107.072,1153810
VNM,20180517,105.7578,106.0707,103.2547,103.2547,1028400
VNM,20180516,110.1383,110.8267,105.8204,105.8204,1644010
VNM,20180515,112.6415,112.9544,110.1383,110.1383,1240740
VNM,20180514,112.0157,112.6415,110.1383,111.3899,575000
VNM,20180511,112.6415,113.2673,110.7641,111.3899,1006620
VNM,20180510,116.3962,116.3962,112.0157,112.6415,451010
VNM,20180509,115.7704,116.3962,115.1446,115.7704,555260
VNM,20180508,119.2122,119.2122,115.8329,115.833,514230
VNM,20180507,115.7704,119.2122,115.4575,118.8993,771810
VNM,20180504,115.6452,115.7704,114.9569,115.1446,735730
VNM,20180503,117.022,117.022,115.1446,115.7704,878320
VNM,20180502,116.3962,116.3962,115.4575,115.4575,619230
VNM,20180427,114.1434,118.2736,113.8931,115.7704,997890
VNM,20180426,113.8305,113.8305,112.6415,113.2673,959520
VNM,20180424,112.0157,113.2673,110.2009,112.6415,1469750
VNM,20180423,115.7704,116.3336,113.8931,114.1434,636940
VNM,20180420,117.022,117.022,115.7704,116.3962,739700
VNM,20180419,117.3349,117.8355,116.6465,117.3349,845170
VNM,20180418,115.7704,117.3349,115.3323,117.3349,756500
VNM,20180417,117.3348,118.2735,113.3924,115.4575,1217530
VNM,20180416,122.4663,122.4663,118.8993,118.8993,653380
VNM,20180413,123.2799,123.2799,122.3412,122.4663,727110
VNM,20180412,122.9669,123.1546,122.2785,122.8418,751180
VNM,20180411,122.654,123.5927,122.2785,122.654,846970
VNM,20180410,123.7805,123.7805,122.0283,123.2798,1093850
VNM,20180409,124.5314,124.6566,123.2799,123.7805,699250
VNM,20180406,123.405,124.9695,123.2799,124.0308,621180
VNM,20180405,125.1572,125.1572,122.5289,123.4676,452710
VNM,20180404,121.2147,125.1572,121.2147,125.1572,991130
VNM,20180403,125.1572,125.4701,120.5264,121.2147,2017950
VNM,20180402,126.7216,126.9719,124.2185,124.9695,1768080
VNM,20180330,129.5377,129.5377,125.8456,127.0345,1529690
VNM,20180329,132.0408,132.2285,129.5377,129.5377,758530
VNM,20180328,133.2924,133.9182,132.0408,132.0408,585030
VNM,20180327,131.4151,134.3563,130.7893,133.2924,1660410
VNM,20180326,129.5377,131.728,129.2874,130.4764,643500
VNM,20180323,128.9745,130.1635,128.3487,129.5377,685220
VNM,20180322,132.6041,132.6041,130.7893,130.7893,478650
VNM,20180321,130.7893,132.1035,130.7893,130.7893,907550
VNM,20180320,132.6666,132.6666,130.7892,130.7893,684730
VNM,20180319,134.2311,134.2311,131.7279,132.6666,801280
VNM,20180316,132.0408,133.9182,130.7893,133.9182,1730500
VNM,20180315,133.2924,133.2924,131.2899,131.5402,623080
VNM,20180314,131.415,133.9181,130.9144,133.2924,1133180
VNM,20180313,128.9119,132.0408,128.9119,131.415,1265790
VNM,20180312,130.4764,131.8531,128.9119,128.9119,828230
VNM,20180309,130.7893,131.7906,130.1635,130.1635,1021150
VNM,20180308,129.5377,130.977,129.5377,130.7893,592410
VNM,20180307,125.8456,131.4151,125.8456,128.9745,1981110
VNM,20180306,126.6591,127.3475,124.6566,126.4088,786240
VNM,20180305,125.032,128.2861,124.2185,126.6591,712070
VNM,20180302,122.654,124.8443,122.0282,124.7191,412780
VNM,20180301,122.654,124.5314,122.654,122.654,732890
VNM,20180228,124.5314,124.9069,122.6541,122.654,886780
VNM,20180227,126.4088,126.4088,123.9056,125.1572,457260
VNM,20180226,126.4088,127.6604,125.1572,125.1572,889620
VNM,20180223,127.0346,127.3475,124.5314,126.4088,481780
VNM,20180222,127.1597,127.1597,124.594,125.783,449840
VNM,20180221,123.8431,127.1597,121.4025,127.1597,649890
VNM,20180213,120.1509,122.0283,120.1509,121.0896,541650
VNM,20180212,118.2735,120.1509,118.2735,120.1509,970250
VNM,20180209,118.8993,120.1509,117.022,119.5251,856530
VNM,20180208,125.1572,125.3449,122.9043,123.3424,234230
VNM,20180207,127.5351,127.5351,125.2823,125.3449,507670
VNM,20180206,120.1509,126.4087,118.5864,123.843,1484810
VNM,20180205,126.7217,128.2861,126.221,127.0971,504920
VNM,20180202,126.0958,129.5376,126.0958,129.5377,677340
VNM,20180201,127.6603,129.2873,125.7829,127.0345,451270
VNM,20180131,126.659,129.8506,125.8455,127.3474,1120270
VNM,20180130,127.6603,128.2861,126.972,127.9732,843170
VNM,20180129,132.5415,132.6667,129.2248,129.2248,573230
VNM,20180126,129.6003,132.7918,129.6003,132.5415,672410
VNM,20180125,130.7893,132.5415,129.5377,129.5377,1059420
VNM,20180122,129.5377,132.4789,128.9119,132.4163,1031780
VNM,20180119,129.1622,131.0396,128.6616,128.6616,1094050
VNM,20180118,125.1572,128.6616,124.8443,128.6616,921800
VNM,20180117,129.5377,130.1635,125.1572,125.8456,891480
VNM,20180116,129.6629,130.4764,129.6629,130.3512,701460
VNM,20180115,130.7893,131.1022,130.1635,130.4764,405160
VNM,20180112,131.415,132.0408,130.9769,131.3525,585640
VNM,20180111,132.6666,132.6666,130.8518,131.415,794780
VNM,20180110,128.4113,132.0408,128.4113,132.0408,902750
VNM,20180109,131.4776,132.6666,129.2248,129.5377,810590
VNM,20180108,133.2924,133.2924,130.4764,131.415,674800
VNM,20180105,133.9182,134.544,132.9795,133.6053,518860
VNM,20180104,133.355,134.544,133.355,134.4188,704350
VNM,20180103,133.6053,134.544,132.7292,133.8556,557370
VNM,20180102,132.0408,132.604,130.5389,132.3537,372760
VNM,20171229,127.3475,132.9795,127.3475,130.5389,893540
VNM,20171228,128.2825,128.5953,127.6567,128.4113,652970
VNM,20171227,127.1574,127.6544,126.7226,127.3438,754980
VNM,20171226,124.2378,126.0392,123.9893,126.0393,415160
VNM,20171225,125.5423,125.9772,124.1136,124.2378,377420
VNM,20171222,126.1014,126.7226,125.4802,126.0393,442910
VNM,20171221,124.859,127.1574,124.859,126.6605,467120
VNM,20171220,124.859,127.1574,124.2378,125.4802,554110
VNM,20171219,127.3438,127.9029,126.1014,126.1014,1086070
VNM,20171218,124.8591,127.6544,123.244,127.3438,1218260
VNM,20171215,124.859,124.859,121.1319,122.3743,1865860
VNM,20171214,121.4424,124.859,121.1318,124.859,837490
VNM,20171213,120.8213,121.3804,119.5789,121.0076,652890
VNM,20171212,119.8895,121.0697,118.0259,120.8213,757020
VNM,20171211,116.8457,120.635,116.8457,118.6471,843650
VNM,20171208,115.5412,120.0138,115.5412,116.8457,839440
VNM,20171207,121.1319,122.9333,115.5412,115.5412,1188910
VNM,20171206,121.1318,122.3742,116.2866,121.1319,949920
VNM,20171205,126.1014,127.3438,122.9955,123.6166,710070
VNM,20171204,121.7531,127.4059,121.7531,126.1014,1419300
VNM,20171201,116.1624,121.7531,116.1624,121.7531,1252580
VNM,20171130,114.92,117.7154,114.8579,115.976,1076240
VNM,20171129,114.2988,115.1685,114.2988,114.92,464670
VNM,20171128,113.6776,114.92,113.6776,114.92,380450
VNM,20171127,114.2988,115.2306,113.7397,114.92,693370
VNM,20171124,112.7459,115.5412,112.4974,114.92,678800
VNM,20171123,114.8579,117.4048,113.1186,114.8579,664960
VNM,20171122,117.2805,117.4047,111.814,114.8579,1829730
VNM,20171121,116.1624,121.5667,116.1624,117.4047,1128220
VNM,20171120,113.6154,116.535,112.7458,116.1624,964830
VNM,20171117,113.8018,114.2366,113.1806,113.8018,645550
VNM,20171116,112.4352,114.2988,111.9383,113.8018,637980
VNM,20171115,109.205,114.2988,109.205,112.9322,1215870
VNM,20171114,112.4352,113.1807,108.7081,111.814,1489540
VNM,20171113,108.7081,115.0443,108.0869,114.6094,4495140
VNM,20171110,100.819,107.9626,100.6326,107.9627,9270450
VNM,20171109,99.5145,101.2538,98.9554,100.9432,2051860
VNM,20171108,98.0236,99.7629,98.0236,99.5145,2431670
VNM,20171107,98.1479,98.4585,97.5267,98.0236,561000
VNM,20171106,96.4086,98.1479,96.4086,98.1479,1120090
VNM,20171103,96.8434,96.9055,95.3525,96.4086,469800
VNM,20171102,96.2843,98.0236,95.7873,96.8434,1117310
VNM,20171101,93.7996,96.595,93.7996,96.2843,1499790
VNM,20171031,94.3586,94.3586,93.7995,93.7996,962120
VNM,20171030,94.7934,94.7934,94.1722,94.3586,557510
VNM,20171027,94.4207,94.6692,94.2965,94.6692,768310
VNM,20171026,93.5511,94.3587,93.5511,94.2965,974570
VNM,20171025,92.5572,93.5511,92.5572,93.489,904450
VNM,20171024,91.8739,92.5572,91.6875,92.5572,676220
VNM,20171023,92.2466,92.2466,91.8118,91.936,589480
VNM,20171020,92.3087,92.4329,92.2465,92.2466,260000
VNM,20171019,92.5572,92.5572,92.2466,92.4329,387120
VNM,20171018,92.5572,92.9299,92.5572,92.5572,385670
VNM,20171017,92.3087,92.6814,92.2466,92.6193,398020
VNM,20171016,93.1163,93.2405,92.3087,92.3087,681780
VNM,20171013,91.936,92.8057,91.936,92.8057,500040
VNM,20171012,92.2466,92.3087,91.936,91.936,397590
VNM,20171011,92.2466,92.433,92.0602,92.2466,626740
VNM,20171010,92.0603,92.433,92.0603,92.2466,396010
VNM,20171009,92.5572,92.6814,91.9981,92.4951,146010
VNM,20171006,92.9299,93.3647,92.5572,92.5572,910760
VNM,20171005,92.3087,92.9299,92.1224,92.5572,465810
VNM,20171004,91.8118,92.2466,91.7497,92.2466,305930
VNM,20171003,92.3087,92.3087,91.7496,91.8739,634960
VNM,20171002,92.6193,92.8678,92.1844,92.2466,297110
VNM,20170929,92.5572,93.7996,92.4951,92.6814,996610
VNM,20170928,91.936,92.5572,91.8739,92.5572,440360
VNM,20170927,91.936,92.2466,91.8739,91.936,310820
VNM,20170926,91.936,92.3087,91.7496,91.9981,338160
VNM,20170925,91.7496,91.936,91.439,91.936,254360
VNM,20170922,91.936,92.2466,91.7496,91.7496,353760
VNM,20170921,92.2466,92.2466,91.936,91.936,741410
VNM,20170920,92.1845,92.6815,91.936,92.4951,367110
VNM,20170919,92.5572,92.6814,92.1845,92.1845,343070
VNM,20170918,91.6254,93.1784,91.6254,92.5572,555240
VNM,20170915,91.8738,92.1223,91.6875,91.936,1520080
VNM,20170914,91.936,92.1844,91.936,92.1223,805690
VNM,20170913,92.0602,92.0602,91.936,92.0602,991330
VNM,20170912,91.8118,92.2466,91.7497,91.9981,676440
VNM,20170911,92.6193,92.6193,92.0602,92.1845,664250
VNM,20170908,92.5572,92.9299,92.433,92.6193,303590
VNM,20170907,93.6132,93.6132,92.8057,92.8678,433550
VNM,20170906,94.6693,94.6693,93.6132,93.7996,325420
VNM,20170905,94.1102,94.9177,93.8617,94.7935,860140
VNM,20170901,92.4951,94.1102,92.4951,94.1102,549830
VNM,20170831,92.2466,93.489,92.1224,92.1845,591080
VNM,20170830,91.6254,91.9981,91.6254,91.936,515460
VNM,20170829,91.9359,92.1223,91.5632,91.6254,670760
VNM,20170828,92.2466,92.2466,91.7496,92.1223,323280
VNM,20170825,92.2465,92.2465,91.9981,92.2466,274610
VNM,20170824,91.9981,92.2466,91.9981,92.1223,244450
VNM,20170823,92.1845,92.2466,91.8118,92.2466,403240
VNM,20170822,92.5572,92.5572,92.0603,92.2466,418410
VNM,20170821,92.7435,92.7435,92.495,92.4951,247430
VNM,20170818,91.9981,92.8056,91.9981,92.6814,355880
VNM,20170817,91.6254,92.6193,91.3148,92.4329,842250
VNM,20170816,92.0602,92.0602,90.7557,91.6254,427170
VNM,20170815,92.992,93.1784,92.2466,92.2466,537150
VNM,20170814,93.1764,93.1764,92.7416,92.992,927460
VNM,20170811,92.8658,93.1723,91.9463,92.8658,691600
VNM,20170810,91.9463,93.0497,91.9463,92.8658,392360
VNM,20170809,93.1722,93.1722,90.9655,91.9463,1116820
VNM,20170808,94.2143,94.2143,93.0496,93.1722,1197600
VNM,20170807,94.3982,94.3982,93.7852,94.2143,384100
VNM,20170804,94.3982,94.5821,94.2756,94.3982,290860
VNM,20170803,93.9078,94.5821,93.7852,94.3982,702810
VNM,20170802,92.6206,93.4788,92.6206,93.4174,1066000
VNM,20170801,93.54,93.54,92.6205,92.6206,811580
VNM,20170731,93.7852,93.7852,93.4787,93.54,682960
VNM,20170728,93.7239,93.8465,93.7239,93.7852,342150
VNM,20170727,93.7852,93.7852,93.6013,93.7239,214220
VNM,20170726,93.1722,94.2143,93.1109,93.7852,338260
VNM,20170725,92.8657,93.1722,92.6818,93.0496,175170
VNM,20170724,92.6206,93.1723,91.9463,93.0496,704570
VNM,20170721,92.6818,93.1722,92.6818,92.8658,464940
VNM,20170720,93.1722,93.7239,93.1109,93.1722,727990
VNM,20170719,93.7852,94.6433,93.6013,93.7852,375820
VNM,20170718,93.1722,93.7852,92.5592,93.1722,637870
VNM,20170717,94.3982,95.0112,92.9271,93.1109,553330
VNM,20170714,95.808,95.808,95.0111,95.0725,690430
VNM,20170713,96.2372,96.2372,95.6242,95.808,500840
VNM,20170712,94.2756,95.5628,93.6626,95.2564,541660
VNM,20170711,92.9883,93.7852,92.9883,93.7852,518150
VNM,20170710,94.5208,94.8273,92.6819,92.9883,992910
VNM,20170707,96.8501,96.8501,94.5208,94.5208,976360
VNM,20170706,96.5436,96.9727,96.0532,96.5436,549800
VNM,20170705,95.6854,96.0532,95.5628,95.9919,438550
VNM,20170704,96.1758,96.1758,95.6854,95.9306,324350
VNM,20170703,96.8501,96.8501,96.0532,96.2371,562340
VNM,20170630,94.8886,96.7888,94.8886,96.6049,1344660
VNM,20170629,95.3177,95.5629,94.8886,94.8886,312720
VNM,20170628,94.0917,95.3177,94.0917,95.2564,918320
VNM,20170627,94.0304,94.2143,93.9691,94.0917,542230
VNM,20170626,93.7852,94.0917,93.3561,94.0304,267450
VNM,20170623,93.7239,93.8465,93.54,93.7852,344920
VNM,20170622,93.8465,94.2756,93.6626,93.7239,244120
VNM,20170621,93.54,94.2756,92.8657,94.2756,912700
VNM,20170620,94.6434,94.6434,93.6013,93.7852,894760
VNM,20170619,93.9078,94.6434,93.8465,94.6434,740530
VNM,20170616,95.0112,95.0112,93.7852,93.7852,1161370
VNM,20170615,94.0917,94.5821,93.9691,94.2756,414540
VNM,20170614,93.3561,94.2143,93.2948,94.0917,536000
VNM,20170613,93.54,93.54,92.927,93.3561,636190
VNM,20170612,94.2143,94.2756,93.4787,93.6013,505720
VNM,20170609,94.3369,94.3982,94.0917,94.2143,329670
VNM,20170608,94.3982,94.3982,94.0304,94.153,207740
VNM,20170607,94.7047,94.766,93.7852,94.3982,740420
VNM,20170606,94.3982,94.8886,94.2143,94.5208,239400
VNM,20170605,92.498,95.3177,92.498,94.2143,749080
VNM,20170602,92.5592,93.1722,92.0688,92.498,496020
VNM,20170601,92.5593,93.1109,92.0076,93.1109,597180
VNM,20170531,91.9463,93.3561,91.7011,91.7624,1328060
VNM,20170530,92.8044,92.927,91.5172,91.7624,460930
VNM,20170529,93.1722,93.3561,92.8044,92.9883,356250
VNM,20170526,91.6398,93.1723,91.6398,93.1722,427910
VNM,20170525,92.8658,92.8658,91.7624,91.9463,619520
VNM,20170524,92.8658,93.111,91.9463,92.8658,702140
VNM,20170523,92.1302,93.1723,92.1302,92.8658,730180
VNM,20170522,90.659,92.1914,90.5977,92.1302,1210850
VNM,20170519,89.4944,90.7204,89.3105,90.659,816280
VNM,20170518,88.575,89.8009,88.575,89.4944,580440
VNM,20170517,87.962,90.4139,87.962,90.1074,1231010
VNM,20170516,88.2684,88.5136,87.9619,87.962,531270
VNM,20170515,88.8814,89.0653,87.9006,88.2071,820620
VNM,20170512,88.5749,89.0653,88.3297,88.7588,594730
VNM,20170511,88.7588,88.7588,88.2071,88.5749,465950
VNM,20170510,88.0232,89.1879,87.8393,88.5136,643400
VNM,20170509,89.3718,89.3718,87.8394,88.2684,937160
VNM,20170508,89.8622,89.9235,88.9427,89.4331,813270
VNM,20170505,90.4138,90.9042,89.8621,89.8622,524400
VNM,20170504,90.1048,91.3307,89.8596,91.0268,999850
VNM,20170503,89.5548,89.9176,89.5548,89.6757,879460
VNM,20170428,88.8895,89.8571,88.7081,89.4943,1414090
VNM,20170427,87.1964,88.5872,86.9545,88.5872,1185660
VNM,20170426,86.7127,87.015,86.1685,87.015,272660
VNM,20170425,86.9546,86.9546,86.4103,86.7127,472730
VNM,20170424,87.1965,87.4988,86.7732,87.0755,562400
VNM,20170421,87.6197,87.8616,87.1964,87.4988,445370
VNM,20170420,87.9826,87.9826,87.4383,87.6197,427660
VNM,20170419,87.3174,88.2244,87.3174,87.9221,968630
VNM,20170418,85.9266,87.4383,85.8661,87.3174,1900380
VNM,20170417,85.08,86.2289,85.08,85.8661,884170
VNM,20170414,86.229,86.4708,85.1405,85.6847,622350
VNM,20170413,86.7732,87.015,86.5313,86.5313,322970
VNM,20170412,87.0755,87.3174,86.7127,87.0755,758300
VNM,20170411,86.2289,86.8941,86.1684,86.7732,465400
VNM,20170410,86.2289,86.3498,85.8056,86.2289,604270
VNM,20170407,85.6847,86.5918,85.4428,86.2289,905370
VNM,20170405,86.7732,87.0755,86.1685,86.7127,788830
VNM,20170404,87.2569,87.2569,86.8336,87.0755,1063990
VNM,20170403,86.6522,87.4383,86.6522,87.2569,802030
VNM,20170331,87.4988,87.7407,86.6522,86.6522,1382240
VNM,20170330,85.7452,87.0755,85.7452,87.0755,1175100
VNM,20170329,84.7172,85.8661,84.6567,85.7452,773630
VNM,20170328,86.2894,86.4708,84.052,85.1405,1026200
VNM,20170327,86.4103,86.9546,85.5638,85.8661,1066240
VNM,20170324,85.1405,85.8661,85.08,85.6847,1083750
VNM,20170323,82.6008,84.8986,82.6008,84.7777,2051790
VNM,20170322,81.8147,83.8706,81.8147,82.6008,1472340
VNM,20170321,80.7262,82.238,80.7262,81.9961,819240
VNM,20170320,80.5448,81.5124,80.0611,80.9681,730260
VNM,20170317,81.0891,81.3914,80.7867,81.0286,1035520
VNM,20170316,80.4239,81.2705,80.4239,81.0286,905990
VNM,20170315,79.0936,80.4239,79.0331,80.4239,1182810
VNM,20170314,78.4889,79.154,78.4889,79.0331,489770
VNM,20170313,78.6099,78.9727,78.4285,78.4284,342480
VNM,20170310,78.9122,78.9727,78.5494,78.5494,427360
VNM,20170309,79.154,79.154,78.8517,78.9122,409260
VNM,20170308,78.6098,79.5773,78.6098,78.9726,639360
VNM,20170307,78.6099,79.0936,78.5494,78.6098,444700
VNM,20170306,78.4285,79.2146,78.3075,79.1541,736590
VNM,20170303,78.4284,78.6703,78.1865,78.5494,508470
VNM,20170302,79.0936,79.0936,78.4284,78.4284,482040
VNM,20170301,79.0331,79.6378,79.0331,79.0936,587180
VNM,20170228,79.6983,79.7588,79.1541,79.4564,769690
VNM,20170227,79.8192,80.182,79.6982,79.6983,759760
VNM,20170224,78.6098,79.7587,78.3074,79.7587,1319730
VNM,20170223,78.8517,78.9122,78.0656,78.7912,613250
VNM,20170222,78.7912,79.3354,78.7307,78.8517,590120
VNM,20170221,78.6098,79.3959,78.1865,78.7912,817670
VNM,20170220,78.6098,78.9726,78.6098,78.6098,484790
VNM,20170217,79.8192,79.8797,78.4889,78.6098,953520
VNM,20170216,80.4239,80.6658,79.5773,79.8192,666900
VNM,20170215,80.4239,80.5448,80.3029,80.4239,862020
VNM,20170214,80.9077,80.9682,80.2425,80.3634,673070
VNM,20170213,80.9077,81.0286,80.6658,80.9077,694280
VNM,20170210,81.0891,81.0891,80.8472,80.9077,2093370
VNM,20170209,81.21,81.3309,81.0286,81.0891,814060
VNM,20170208,80.9077,81.2705,80.7263,80.9681,448850
VNM,20170207,80.5448,81.21,80.1215,80.9077,738710
VNM,20170206,81.089,81.1495,80.3029,80.5448,1331990
VNM,20170203,81.5728,82.7822,80.7262,80.9681,1608110
VNM,20170202,78.3074,80.6657,78.0051,80.4239,1700550
VNM,20170125,77.4004,78.126,77.4004,78.0051,1485910
VNM,20170124,78.0051,78.126,77.4004,77.4004,932170
VNM,20170123,76.7958,78.0657,76.7958,77.4004,1825560
VNM,20170120,76.1911,77.5819,76.1911,76.7958,1594930
VNM,20170119,76.3725,76.3725,76.1306,76.1911,862790
VNM,20170118,76.191,76.312,75.7073,76.1911,852000
VNM,20170117,76.6143,76.6143,76.2515,76.2515,582380
VNM,20170116,76.7958,76.8562,76.433,76.4934,602630
VNM,20170113,76.7958,76.9772,76.4935,76.7353,612600
VNM,20170112,76.7958,77.0377,76.5539,76.7958,474780
VNM,20170111,76.3724,76.9167,76.312,76.7958,838220
VNM,20170110,76.1911,76.4934,76.1911,76.2515,915320
VNM,20170109,76.6144,76.6749,76.1911,76.1911,911300
VNM,20170106,76.6143,77.1585,76.191,76.1911,1371760
VNM,20170105,76.8562,76.8562,76.312,76.6143,822360
VNM,20170104,77.0981,77.1585,76.6748,76.7353,659370
VNM,20170103,75.9492,76.7958,75.9492,76.6143,652370
VNM,20161230,77.7633,77.7633,75.8283,75.9492,1065850
VNM,20161229,78.6099,78.6099,77.5819,77.7633,1999150
VNM,20161228,76.1911,76.6748,75.5864,76.1911,1060440
VNM,20161227,74.0141,75.7073,73.8327,75.5864,1728320
VNM,20161226,74.9817,75.284,73.8328,74.0746,625660
VNM,20161223,74.377,74.9817,73.5305,74.9817,1446200
VNM,20161222,76.2515,76.7957,74.4374,74.4375,1433510
VNM,20161221,74.9817,76.6144,73.47,76.2515,2363690
VNM,20161220,77.7028,77.8237,75.1631,75.3445,3022290
VNM,20161219,78.9122,79.1541,77.7028,77.8842,618600
VNM,20161216,77.4005,78.5494,77.4005,78.5494,1677380
VNM,20161215,78.8517,78.9122,76.7353,77.1586,2740830
VNM,20161214,79.2145,79.9401,78.6098,79.0936,1192770
VNM,20161213,80.8472,81.6333,79.2145,79.2145,1451120
VNM,20161212,80.1215,81.21,80.1215,80.8472,1685520
VNM,20161209,81.9356,82.7217,81.6333,82.117,1512330
VNM,20161208,81.7543,82.359,81.3915,81.7542,2784980
VNM,20161207,80.6053,80.6658,79.6983,80.1216,2071090
VNM,20161206,81.6333,81.6333,80.9077,81.0286,921260
VNM,20161205,81.8752,82.0566,81.331,81.6333,1059840
VNM,20161202,81.6333,82.5403,81.1495,81.6333,1698140
VNM,20161201,83.4474,83.5683,81.7543,81.7542,1458640
VNM,20161130,81.6333,85.8661,81.0286,83.4474,5410310
VNM,20161129,79.2145,81.3914,78.9122,81.21,2857650
VNM,20161128,81.0286,81.0286,77.7028,78.1261,3125070
VNM,20161125,82.6613,82.7218,80.8472,81.3309,2750970
VNM,20161124,83.9915,83.9915,82.5403,82.6613,2085820
VNM,20161123,85.08,85.1405,83.9311,84.052,903770
VNM,20161122,83.8102,85.201,83.8102,85.08,1242000
VNM,20161121,83.4474,83.9916,83.3869,83.7497,972500
VNM,20161118,83.5078,83.7497,82.9636,82.9636,1269760
VNM,20161117,84.052,84.2334,83.8706,84.052,876780
VNM,20161116,83.0241,84.173,83.0241,84.052,1694320
VNM,20161115,83.5078,84.1125,82.9636,83.0241,1937180
VNM,20161114,84.6568,84.8382,83.5078,83.5683,1635670
VNM,20161111,85.2614,85.3823,84.9591,84.9591,789590
VNM,20161110,84.8986,85.4428,84.8986,85.2614,970990
VNM,20161109,84.7777,84.8381,82.6008,84.6567,2730910
VNM,20161108,84.9591,85.201,84.8382,84.8986,487900
VNM,20161107,85.2615,85.3219,84.7172,84.7777,1259230
VNM,20161104,85.5033,85.8056,84.9591,85.201,1048780
VNM,20161103,85.2614,85.5033,85.08,85.5033,1438620
VNM,20161102,85.8057,86.229,85.3219,85.3219,803900
VNM,20161101,86.4708,86.4708,85.5033,85.8057,560760
VNM,20161031,86.4708,86.8336,85.8661,85.8661,354450
VNM,20161028,86.1685,87.136,85.8662,86.6522,833450
VNM,20161027,85.5033,86.1685,85.3219,86.1685,378630
VNM,20161026,85.2614,85.5637,85.2009,85.3219,405530
VNM,20161025,85.2614,85.7452,84.9591,85.2614,1247450
VNM,20161024,87.1964,87.1964,85.2614,85.2614,1645610
VNM,20161021,87.6802,88.2244,87.1359,87.1964,585660
VNM,20161020,88.2849,88.5872,87.3779,87.6197,855020
VNM,20161019,87.0755,88.5872,86.5313,88.2849,1959520
VNM,20161018,85.9871,87.0755,85.8057,87.0755,877320
VNM,20161017,86.6522,87.1964,85.9266,85.9871,711870
VNM,20161014,85.8661,87.5592,85.8661,87.0755,2094790
VNM,20161013,85.3219,86.1685,85.3219,85.8661,771080
VNM,20161012,84.9591,85.5638,84.6568,85.5638,1243190
VNM,20161011,84.6567,85.2614,82.9636,84.9591,2006450
VNM,20161010,85.6242,85.6242,84.7172,84.7172,742680
VNM,20161007,85.8661,86.2289,85.0195,85.6242,1175020
VNM,20161006,84.8986,86.108,84.8986,85.8661,1526360
VNM,20161005,85.2614,85.5033,84.8986,84.8986,821370
VNM,20161004,84.9591,85.7452,84.7172,84.9591,1378590
VNM,20161003,85.2009,85.2009,84.7776,84.9591,1069050
VNM,20160930,84.6567,85.2009,84.6567,84.6567,989150
VNM,20160929,84.6567,85.2009,84.4753,84.6567,2074740
VNM,20160928,84.959,85.08,84.2334,84.6567,1476100
VNM,20160927,85.2614,85.5033,84.6567,84.6567,1074130
VNM,20160926,84.6567,85.3219,84.4148,85.2614,1518050
VNM,20160923,82.7822,84.8986,82.5403,84.6567,1718800
VNM,20160922,83.4473,84.3544,82.9636,82.9636,952970
VNM,20160921,83.4474,83.9916,82.8427,83.3264,1460260
VNM,20160920,81.6333,82.238,80.4239,82.238,2676170
VNM,20160919,84.6568,84.6568,82.1171,82.238,3028480
VNM,20160916,86.4708,86.4708,83.4473,83.4474,6624630
VNM,20160915,87.136,87.4383,86.1685,86.4708,1445440
VNM,20160914,87.0755,87.3778,85.987,87.0755,875800
VNM,20160913,85.3824,88.164,84.1125,87.6197,2425810
VNM,20160912,87.0755,88.1639,85.2009,85.3824,2182400
VNM,20160909,89.4943,89.4943,86.4708,86.4708,1741810
VNM,20160908,87.6802,89.4943,87.0755,88.8896,2287900
VNM,20160907,90.0989,90.0989,86.4708,88.2849,4166500
VNM,20160906,93.1224,93.1224,90.7036,90.7036,1732660
VNM,20160905,93.1224,94.3318,91.3083,93.1224,2682460
VNM,20160901,94.3318,94.3318,91.913,93.1224,2630100
VNM,20160831,92.5177,94.3318,92.5177,94.3318,2108900
VNM,20160830,91.913,92.5177,90.7036,91.913,1752690
VNM,20160829,88.2849,93.7271,88.2849,91.3083,3289040
VNM,20160826,87.0755,88.2849,87.0755,88.2849,961360
VNM,20160825,87.6802,88.2849,86.4708,87.6802,609070
VNM,20160824,87.0755,88.2849,86.4708,87.6802,1173980
VNM,20160823,84.6567,86.4708,84.052,86.4708,1074520
VNM,20160822,86.4708,87.0755,84.6567,84.6567,1276220
VNM,20160819,87.6621,88.8712,85.8484,86.4708,3527830
VNM,20160818,84.6823,85.667,84.19,85.667,2115570
VNM,20160817,83.6976,84.6823,83.2053,84.19,1335230
VNM,20160816,83.2053,84.19,83.2053,83.2053,1086530
VNM,20160815,82.713,83.6977,82.2207,83.2053,1144990
VNM,20160812,84.6823,86.1593,82.713,82.713,3172710
VNM,20160811,81.2359,83.2053,80.7436,83.2053,1682430
VNM,20160810,80.2512,81.2359,79.7589,80.7436,1339110
VNM,20160809,78.2819,80.2513,78.2819,79.7589,1906470
VNM,20160808,77.7896,78.2819,77.2973,77.7896,657180
VNM,20160805,76.8049,77.7896,76.3126,77.7896,839620
VNM,20160804,76.3125,77.7896,75.8202,76.8049,1142360
VNM,20160803,75.3279,76.3126,74.8356,75.8202,660790
VNM,20160802,75.8203,76.3126,74.8356,74.8356,1681750
